audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,91,71,94923.413,94942.312
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,95095.101,95102.404
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,95216.569,95226.33
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,95487.78,95496.881
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,23,95498.0,95504.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,74,95696.202,95714.991
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,95746.385,95756.183
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,95924.991,95932.147
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,76,95926.055,95944.257
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,96036.569,96046.0
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96046.569,96054.312
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,96298.367,96308.716
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,96424.257,96433.285
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96434.11,96441.816
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,69,96498.141,96515.967
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,96548.141,96557.398
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96558.263,96565.7
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,96,70,96622.951,96641.989
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,71,25,96673.355,96683.46
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96684.164,96692.006
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,96944.083,96953.865
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,23,96954.633,96961.989
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,97072.87,97082.814
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,25,97083.841,97091.076
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,97207.01,97216.63
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,96,73,97290.243,97307.179
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,97601.86,97612.531
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,75,97678.141,97695.805
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,75,97817.939,97836.371
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,27,97868.02,97877.398
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,97878.206,97885.845
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,79,36,97992.264,98001.642
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,98002.871,98010.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,73,98080.284,98097.018
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,96,73,98205.296,98222.959
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,98255.376,98264.592
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,70,98332.143,98349.725
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,75,98476.322,98494.512
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,26,98526.185,98535.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,71,99368.02,99383.945
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,77,100685.352,100702.935
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,91,74,102055.053,102073.08
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,73,102319.556,102337.26
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,94,70,103333.153,103351.019
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,54,12,103382.588,103395.441
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,61,23,103396.646,103403.679
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,103447.414,103454.164
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,103483.638,103498.27
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,103668.505,103680.995
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,103682.466,103689.217
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,103720.243,103732.127
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,25,103733.72,103740.429
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,103770.284,103787.058
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,94,71,103864.164,103883.525
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,103914.043,103926.209
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,103927.575,103934.77
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,91,73,103954.285,103971.666
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,26,103965.013,103977.664
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,71,104101.254,104120.089
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,72,104128.141,104146.653
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,104201.698,104214.916
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,25,104215.643,104222.555
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,70,104344.083,104361.989
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,104393.113,104405.32
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,104457.397,104464.875
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,104494.447,104507.139
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,69,104627.616,104646.371
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,23,104729.718,104742.248
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,104743.558,104750.631
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,104917.535,104929.62
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,104968.343,104980.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,23,104982.086,104989.2
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,105019.233,105033.016
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,73,105071.254,105087.381
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,71,105115.215,105133.768
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,105165.716,105178.004
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,72,105240.688,105255.845
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,91,69,105264.285,105283.687
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,10,105315.053,105332.232
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,90,69,105379.273,105395.926
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,105426.767,105439.257
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,105530.243,105543.016
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,105985.918,106002.773
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,68,107249.516,107268.068
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,10,107298.303,107315.643
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,69,107303.436,107320.777
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,65,107479.435,107499.928
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,107530.122,107547.341
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,94,69,107544.285,107561.666
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,70,107704.164,107722.595
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,107752.709,107771.666
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,90,70,107857.212,107877.341
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,69,107899.273,107918.351
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,107908.489,107925.061
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,11,107948.748,107966.411
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,88,68,108004.811,108021.625
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,108052.587,108069.887
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,98,69,108367.575,108388.068
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,108419.677,108432.49
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,72,108508.303,108526.128
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,108556.751,108568.836
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,68,108644.164,108663.808
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,7,108694.891,108710.817
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,71,114438.869,114455.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,91,68,114719.879,114737.704
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,79,25,114768.869,114780.671
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,114819.071,114832.571
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,114870.607,114883.258
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,115588.667,115601.238
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,115772.668,115784.552
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,115823.275,115834.915
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,98,70,115960.971,115975.279
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,116006.525,116018.206
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,26,116057.495,116069.217
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,116070.793,116077.705
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,68,116139.596,116153.582
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,93,68,116259.839,116277.098
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,116307.899,116322.49
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,92,68,116404.73,116422.676
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,116452.911,116465.32
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,116503.194,116515.522
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,94,68,116689.92,116706.047
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,116737.778,116749.297
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,116751.076,116758.149
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,116789.556,116801.52
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,116802.547,116809.863
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,66,116924.366,116938.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,116970.106,116981.827
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,117020.364,117032.733
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,117033.76,117040.348
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,117068.586,117080.227
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,117081.739,117089.014
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,118142.264,118154.188
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,94,68,118275.538,118288.957
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,118320.203,118333.016
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,23,118371.334,118383.097
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,22,118382.588,118398.271
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,118420.971,118434.309
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,118640.567,118652.814
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,120360.001,120372.127
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,120492.547,120504.188
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,120543.073,120555.32
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,70,121095.336,121113.646
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121144.164,121160.453
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,95,69,121216.282,121234.188
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,121264.528,121277.22
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,23,121278.085,121285.441
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121314.851,121327.179
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,10,121328.303,121335.255
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,121364.528,121378.756
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,89,68,121448.222,121466.654
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,121496.767,121509.338
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,9,121510.809,121518.287
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121548.222,121560.833
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,9,121561.698,121569.863
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,9,121598.828,121611.116
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,121612.062,121619.055
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,121649.071,121665.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,90,66,121731.294,121750.089
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,121780.081,121792.894
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,11,121793.679,121800.914
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,121830.849,121843.662
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,23,121844.892,121851.601
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121880.364,121897.785
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,106,66,121960.041,121978.998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,70,8,122007.939,122020.995
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,122058.343,122070.995
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,22,122072.304,122080.671
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,122108.303,122121.359
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,60,22,122122.183,122130.105
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122159.718,122177.3
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,96,66,122235.498,122253.768
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122283.962,122296.411
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,50,10,122297.195,122305.117
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,122334.406,122347.219
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,122348.748,122356.791
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,122384.73,122397.3
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,10,122398.869,122406.266
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,96,66,122464.973,122482.676
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122513.153,122525.562
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,9,122526.242,122533.962
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,122563.072,122575.602
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,10,122576.444,122583.921
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,122613.436,122630.372
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,A NE Pacific,105,68,122697.373,122714.309
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,122744.891,122757.826
